SEQN,question_code,response,question_type
73663,ACD011A,1.0,Acculturation
73664,ACD011A,,Acculturation
73665,ACD011A,,Acculturation
73666,ACD011A,,Acculturation
73667,ACD011A,1.0,Acculturation
73668,ACD011A,1.0,Acculturation
73669,ACD011A,1.0,Acculturation
73670,ACD011A,,Acculturation
73671,ACD011A,1.0,Acculturation
73672,ACD011A,1.0,Acculturation
73673,ACD011A,1.0,Acculturation
73674,ACD011A,1.0,Acculturation
73675,ACD011A,,Acculturation
73676,ACD011A,1.0,Acculturation
73677,ACD011A,1.0,Acculturation
73678,ACD011A,1.0,Acculturation
73679,ACD011A,,Acculturation
73680,ACD011A,1.0,Acculturation
73681,ACD011A,1.0,Acculturation
73682,ACD011A,1.0,Acculturation
73683,ACD011A,,Acculturation
73684,ACD011A,,Acculturation
73685,ACD011A,,Acculturation
73686,ACD011A,,Acculturation
73687,ACD011A,1.0,Acculturation
73688,ACD011A,1.0,Acculturation
73689,ACD011A,1.0,Acculturation
73690,ACD011A,1.0,Acculturation
73691,ACD011A,1.0,Acculturation
73692,ACD011A,,Acculturation
73693,ACD011A,1.0,Acculturation
73694,ACD011A,1.0,Acculturation
73695,ACD011A,1.0,Acculturation
73696,ACD011A,1.0,Acculturation
73697,ACD011A,1.0,Acculturation
73698,ACD011A,1.0,Acculturation
73699,ACD011A,1.0,Acculturation
73700,ACD011A,,Acculturation
73701,ACD011A,,Acculturation
73702,ACD011A,1.0,Acculturation
73703,ACD011A,,Acculturation
73704,ACD011A,1.0,Acculturation
73705,ACD011A,1.0,Acculturation
73706,ACD011A,1.0,Acculturation
73707,ACD011A,1.0,Acculturation
73708,ACD011A,,Acculturation
73709,ACD011A,1.0,Acculturation
73710,ACD011A,,Acculturation
73711,ACD011A,,Acculturation
73712,ACD011A,,Acculturation
73713,ACD011A,,Acculturation
73714,ACD011A,1.0,Acculturation
73715,ACD011A,1.0,Acculturation
73716,ACD011A,1.0,Acculturation
73717,ACD011A,1.0,Acculturation
73718,ACD011A,1.0,Acculturation
73719,ACD011A,,Acculturation
73720,ACD011A,1.0,Acculturation
73721,ACD011A,1.0,Acculturation
73722,ACD011A,1.0,Acculturation
73723,ACD011A,1.0,Acculturation
73724,ACD011A,1.0,Acculturation
73725,ACD011A,1.0,Acculturation
73726,ACD011A,,Acculturation
73727,ACD011A,1.0,Acculturation
73728,ACD011A,1.0,Acculturation
73729,ACD011A,1.0,Acculturation
73730,ACD011A,,Acculturation
73731,ACD011A,1.0,Acculturation
73732,ACD011A,1.0,Acculturation
73733,ACD011A,,Acculturation
73734,ACD011A,1.0,Acculturation
73735,ACD011A,,Acculturation
73736,ACD011A,1.0,Acculturation
73737,ACD011A,1.0,Acculturation
73738,ACD011A,1.0,Acculturation
73739,ACD011A,1.0,Acculturation
73740,ACD011A,,Acculturation
73741,ACD011A,,Acculturation
73742,ACD011A,1.0,Acculturation
73743,ACD011A,,Acculturation
73744,ACD011A,,Acculturation
73745,ACD011A,1.0,Acculturation
73746,ACD011A,1.0,Acculturation
73747,ACD011A,,Acculturation
73748,ACD011A,,Acculturation
73749,ACD011A,1.0,Acculturation
73750,ACD011A,1.0,Acculturation
73751,ACD011A,1.0,Acculturation
73752,ACD011A,1.0,Acculturation
73753,ACD011A,1.0,Acculturation
73754,ACD011A,,Acculturation
73755,ACD011A,,Acculturation
73756,ACD011A,1.0,Acculturation
73757,ACD011A,,Acculturation
73758,ACD011A,1.0,Acculturation
73759,ACD011A,,Acculturation
73760,ACD011A,1.0,Acculturation
73761,ACD011A,,Acculturation
73762,ACD011A,,Acculturation
73763,ACD011A,,Acculturation
73764,ACD011A,,Acculturation
73765,ACD011A,,Acculturation
73766,ACD011A,1.0,Acculturation
73767,ACD011A,,Acculturation
73768,ACD011A,,Acculturation
73769,ACD011A,,Acculturation
73770,ACD011A,1.0,Acculturation
73771,ACD011A,,Acculturation
73772,ACD011A,,Acculturation
73773,ACD011A,,Acculturation
73774,ACD011A,1.0,Acculturation
73775,ACD011A,1.0,Acculturation
73776,ACD011A,,Acculturation
73777,ACD011A,,Acculturation
73778,ACD011A,,Acculturation
73779,ACD011A,1.0,Acculturation
73780,ACD011A,1.0,Acculturation
73781,ACD011A,1.0,Acculturation
73782,ACD011A,1.0,Acculturation
73783,ACD011A,1.0,Acculturation
73784,ACD011A,,Acculturation
73785,ACD011A,,Acculturation
73786,ACD011A,1.0,Acculturation
73787,ACD011A,1.0,Acculturation
73788,ACD011A,,Acculturation
73789,ACD011A,,Acculturation
73790,ACD011A,1.0,Acculturation
73791,ACD011A,1.0,Acculturation
73792,ACD011A,1.0,Acculturation
73793,ACD011A,,Acculturation
73794,ACD011A,,Acculturation
73795,ACD011A,1.0,Acculturation
73796,ACD011A,,Acculturation
73797,ACD011A,1.0,Acculturation
73798,ACD011A,,Acculturation
73799,ACD011A,,Acculturation
73800,ACD011A,1.0,Acculturation
73801,ACD011A,,Acculturation
73802,ACD011A,,Acculturation
73803,ACD011A,,Acculturation
73804,ACD011A,,Acculturation
73805,ACD011A,1.0,Acculturation
73806,ACD011A,1.0,Acculturation
73807,ACD011A,1.0,Acculturation
73808,ACD011A,1.0,Acculturation
73809,ACD011A,1.0,Acculturation
73810,ACD011A,,Acculturation
73811,ACD011A,1.0,Acculturation
73812,ACD011A,1.0,Acculturation
73813,ACD011A,1.0,Acculturation
73814,ACD011A,,Acculturation
73815,ACD011A,1.0,Acculturation
73816,ACD011A,,Acculturation
73817,ACD011A,,Acculturation
73818,ACD011A,1.0,Acculturation
73819,ACD011A,,Acculturation
73820,ACD011A,1.0,Acculturation
73821,ACD011A,1.0,Acculturation
73822,ACD011A,1.0,Acculturation
73823,ACD011A,1.0,Acculturation
73824,ACD011A,1.0,Acculturation
73825,ACD011A,,Acculturation
73826,ACD011A,,Acculturation
73827,ACD011A,,Acculturation
73828,ACD011A,1.0,Acculturation
73829,ACD011A,,Acculturation
73830,ACD011A,,Acculturation
73831,ACD011A,1.0,Acculturation
73832,ACD011A,1.0,Acculturation
73833,ACD011A,,Acculturation
73834,ACD011A,,Acculturation
73835,ACD011A,,Acculturation
73836,ACD011A,1.0,Acculturation
73837,ACD011A,1.0,Acculturation
73838,ACD011A,,Acculturation
73839,ACD011A,1.0,Acculturation
73840,ACD011A,1.0,Acculturation
73841,ACD011A,,Acculturation
73842,ACD011A,,Acculturation
73843,ACD011A,,Acculturation
73844,ACD011A,1.0,Acculturation
73845,ACD011A,1.0,Acculturation
73846,ACD011A,1.0,Acculturation
73847,ACD011A,1.0,Acculturation
73848,ACD011A,1.0,Acculturation
73849,ACD011A,1.0,Acculturation
73850,ACD011A,1.0,Acculturation
73851,ACD011A,,Acculturation
73852,ACD011A,,Acculturation
73853,ACD011A,1.0,Acculturation
73854,ACD011A,,Acculturation
73855,ACD011A,1.0,Acculturation
73856,ACD011A,,Acculturation
73857,ACD011A,,Acculturation
73858,ACD011A,1.0,Acculturation
73859,ACD011A,1.0,Acculturation
73860,ACD011A,1.0,Acculturation
73861,ACD011A,1.0,Acculturation
73862,ACD011A,1.0,Acculturation
73863,ACD011A,,Acculturation
73864,ACD011A,1.0,Acculturation
73865,ACD011A,1.0,Acculturation
73866,ACD011A,,Acculturation
73867,ACD011A,1.0,Acculturation
73868,ACD011A,1.0,Acculturation
73869,ACD011A,1.0,Acculturation
73870,ACD011A,1.0,Acculturation
73871,ACD011A,1.0,Acculturation
73872,ACD011A,,Acculturation
73873,ACD011A,,Acculturation
73874,ACD011A,,Acculturation
73875,ACD011A,,Acculturation
73876,ACD011A,,Acculturation
73877,ACD011A,,Acculturation
73878,ACD011A,1.0,Acculturation
73879,ACD011A,1.0,Acculturation
73880,ACD011A,1.0,Acculturation
73881,ACD011A,,Acculturation
73882,ACD011A,1.0,Acculturation
73883,ACD011A,,Acculturation
73884,ACD011A,,Acculturation
73885,ACD011A,1.0,Acculturation
73886,ACD011A,,Acculturation
73887,ACD011A,1.0,Acculturation
73888,ACD011A,1.0,Acculturation
73889,ACD011A,,Acculturation
73890,ACD011A,1.0,Acculturation
73891,ACD011A,1.0,Acculturation
73892,ACD011A,,Acculturation
73893,ACD011A,1.0,Acculturation
73894,ACD011A,1.0,Acculturation
73895,ACD011A,,Acculturation
73896,ACD011A,,Acculturation
73897,ACD011A,1.0,Acculturation
73898,ACD011A,1.0,Acculturation
73899,ACD011A,1.0,Acculturation
73900,ACD011A,1.0,Acculturation
73901,ACD011A,1.0,Acculturation
73902,ACD011A,,Acculturation
73903,ACD011A,1.0,Acculturation
73904,ACD011A,,Acculturation
73905,ACD011A,,Acculturation
73906,ACD011A,,Acculturation
73907,ACD011A,1.0,Acculturation
73908,ACD011A,1.0,Acculturation
73909,ACD011A,,Acculturation
73910,ACD011A,,Acculturation
73911,ACD011A,1.0,Acculturation
73912,ACD011A,,Acculturation
73913,ACD011A,1.0,Acculturation
73914,ACD011A,1.0,Acculturation
73915,ACD011A,1.0,Acculturation
73916,ACD011A,1.0,Acculturation
73917,ACD011A,1.0,Acculturation
73918,ACD011A,1.0,Acculturation
73919,ACD011A,1.0,Acculturation
73920,ACD011A,,Acculturation
73921,ACD011A,1.0,Acculturation
73922,ACD011A,1.0,Acculturation
73923,ACD011A,,Acculturation
73924,ACD011A,1.0,Acculturation
73925,ACD011A,,Acculturation
73926,ACD011A,,Acculturation
73927,ACD011A,,Acculturation
73928,ACD011A,1.0,Acculturation
73929,ACD011A,,Acculturation
73930,ACD011A,1.0,Acculturation
73931,ACD011A,,Acculturation
73932,ACD011A,1.0,Acculturation
73933,ACD011A,1.0,Acculturation
73934,ACD011A,1.0,Acculturation
73935,ACD011A,,Acculturation
73936,ACD011A,1.0,Acculturation
73937,ACD011A,,Acculturation
73938,ACD011A,1.0,Acculturation
73939,ACD011A,1.0,Acculturation
73940,ACD011A,,Acculturation
73941,ACD011A,1.0,Acculturation
73942,ACD011A,1.0,Acculturation
73943,ACD011A,,Acculturation
73944,ACD011A,,Acculturation
73945,ACD011A,1.0,Acculturation
73946,ACD011A,,Acculturation
73947,ACD011A,,Acculturation
73948,ACD011A,1.0,Acculturation
73949,ACD011A,,Acculturation
73950,ACD011A,1.0,Acculturation
73951,ACD011A,,Acculturation
73952,ACD011A,,Acculturation
73953,ACD011A,1.0,Acculturation
73954,ACD011A,1.0,Acculturation
73955,ACD011A,1.0,Acculturation
73956,ACD011A,1.0,Acculturation
73957,ACD011A,,Acculturation
73958,ACD011A,1.0,Acculturation
73959,ACD011A,1.0,Acculturation
73960,ACD011A,1.0,Acculturation
73961,ACD011A,1.0,Acculturation
73962,ACD011A,1.0,Acculturation
73963,ACD011A,,Acculturation
73964,ACD011A,1.0,Acculturation
73965,ACD011A,,Acculturation
73966,ACD011A,,Acculturation
73967,ACD011A,,Acculturation
73968,ACD011A,1.0,Acculturation
73969,ACD011A,,Acculturation
73970,ACD011A,,Acculturation
73971,ACD011A,1.0,Acculturation
73972,ACD011A,,Acculturation
73973,ACD011A,1.0,Acculturation
73974,ACD011A,,Acculturation
73975,ACD011A,1.0,Acculturation
73976,ACD011A,1.0,Acculturation
73977,ACD011A,,Acculturation
73978,ACD011A,,Acculturation
73979,ACD011A,1.0,Acculturation
73980,ACD011A,,Acculturation
73981,ACD011A,,Acculturation
73982,ACD011A,1.0,Acculturation
73983,ACD011A,1.0,Acculturation
73984,ACD011A,1.0,Acculturation
73985,ACD011A,,Acculturation
73986,ACD011A,1.0,Acculturation
73987,ACD011A,,Acculturation
73988,ACD011A,1.0,Acculturation
73989,ACD011A,,Acculturation
73990,ACD011A,,Acculturation
73991,ACD011A,,Acculturation
73992,ACD011A,1.0,Acculturation
73993,ACD011A,1.0,Acculturation
73994,ACD011A,1.0,Acculturation
73995,ACD011A,,Acculturation
73996,ACD011A,1.0,Acculturation
73997,ACD011A,,Acculturation
73998,ACD011A,1.0,Acculturation
73999,ACD011A,1.0,Acculturation
74000,ACD011A,1.0,Acculturation
74001,ACD011A,1.0,Acculturation
74002,ACD011A,1.0,Acculturation
74003,ACD011A,1.0,Acculturation
74004,ACD011A,1.0,Acculturation
74005,ACD011A,1.0,Acculturation
74006,ACD011A,1.0,Acculturation
74007,ACD011A,1.0,Acculturation
74008,ACD011A,1.0,Acculturation
74009,ACD011A,1.0,Acculturation
74010,ACD011A,1.0,Acculturation
74011,ACD011A,1.0,Acculturation
74012,ACD011A,,Acculturation
74013,ACD011A,1.0,Acculturation
74014,ACD011A,,Acculturation
74015,ACD011A,,Acculturation
74016,ACD011A,,Acculturation
74017,ACD011A,,Acculturation
74018,ACD011A,1.0,Acculturation
74019,ACD011A,,Acculturation
74020,ACD011A,1.0,Acculturation
74021,ACD011A,,Acculturation
74022,ACD011A,,Acculturation
74023,ACD011A,1.0,Acculturation
74024,ACD011A,1.0,Acculturation
74025,ACD011A,1.0,Acculturation
74026,ACD011A,,Acculturation
74027,ACD011A,1.0,Acculturation
74028,ACD011A,1.0,Acculturation
74029,ACD011A,1.0,Acculturation
74030,ACD011A,,Acculturation
74031,ACD011A,1.0,Acculturation
74032,ACD011A,1.0,Acculturation
74033,ACD011A,1.0,Acculturation
74034,ACD011A,,Acculturation
74035,ACD011A,1.0,Acculturation
74036,ACD011A,1.0,Acculturation
74037,ACD011A,,Acculturation
74038,ACD011A,1.0,Acculturation
74039,ACD011A,1.0,Acculturation
74040,ACD011A,,Acculturation
74041,ACD011A,,Acculturation
74042,ACD011A,,Acculturation
74043,ACD011A,,Acculturation
74044,ACD011A,1.0,Acculturation
74045,ACD011A,,Acculturation
74046,ACD011A,1.0,Acculturation
74047,ACD011A,,Acculturation
74048,ACD011A,1.0,Acculturation
74049,ACD011A,1.0,Acculturation
74050,ACD011A,1.0,Acculturation
74051,ACD011A,,Acculturation
74052,ACD011A,1.0,Acculturation
74053,ACD011A,1.0,Acculturation
74054,ACD011A,1.0,Acculturation
74055,ACD011A,,Acculturation
74056,ACD011A,,Acculturation
74057,ACD011A,1.0,Acculturation
74058,ACD011A,1.0,Acculturation
74059,ACD011A,1.0,Acculturation
74060,ACD011A,1.0,Acculturation
74061,ACD011A,1.0,Acculturation
74062,ACD011A,,Acculturation
74063,ACD011A,,Acculturation
74064,ACD011A,,Acculturation
74065,ACD011A,1.0,Acculturation
74066,ACD011A,,Acculturation
74067,ACD011A,,Acculturation
74068,ACD011A,1.0,Acculturation
74069,ACD011A,,Acculturation
74070,ACD011A,1.0,Acculturation
74071,ACD011A,1.0,Acculturation
74072,ACD011A,1.0,Acculturation
74073,ACD011A,,Acculturation
74074,ACD011A,,Acculturation
74075,ACD011A,1.0,Acculturation
74076,ACD011A,,Acculturation
74077,ACD011A,1.0,Acculturation
74078,ACD011A,1.0,Acculturation
74079,ACD011A,,Acculturation
74080,ACD011A,1.0,Acculturation
74081,ACD011A,1.0,Acculturation
74082,ACD011A,1.0,Acculturation
74083,ACD011A,1.0,Acculturation
74084,ACD011A,,Acculturation
74085,ACD011A,1.0,Acculturation
74086,ACD011A,1.0,Acculturation
74087,ACD011A,,Acculturation
74088,ACD011A,,Acculturation
74089,ACD011A,1.0,Acculturation
74090,ACD011A,1.0,Acculturation
74091,ACD011A,1.0,Acculturation
74092,ACD011A,1.0,Acculturation
74093,ACD011A,,Acculturation
74094,ACD011A,1.0,Acculturation
74095,ACD011A,,Acculturation
74096,ACD011A,1.0,Acculturation
74097,ACD011A,1.0,Acculturation
74098,ACD011A,,Acculturation
74099,ACD011A,,Acculturation
74100,ACD011A,1.0,Acculturation
74101,ACD011A,1.0,Acculturation
74102,ACD011A,1.0,Acculturation
74103,ACD011A,,Acculturation
74104,ACD011A,,Acculturation
74105,ACD011A,,Acculturation
74106,ACD011A,1.0,Acculturation
74107,ACD011A,1.0,Acculturation
74108,ACD011A,,Acculturation
74109,ACD011A,1.0,Acculturation
74110,ACD011A,,Acculturation
74111,ACD011A,,Acculturation
74112,ACD011A,,Acculturation
74113,ACD011A,1.0,Acculturation
74114,ACD011A,1.0,Acculturation
74115,ACD011A,,Acculturation
74116,ACD011A,,Acculturation
74117,ACD011A,1.0,Acculturation
74118,ACD011A,,Acculturation
74119,ACD011A,,Acculturation
74120,ACD011A,1.0,Acculturation
74121,ACD011A,1.0,Acculturation
74122,ACD011A,1.0,Acculturation
74123,ACD011A,,Acculturation
74124,ACD011A,,Acculturation
74125,ACD011A,1.0,Acculturation
74126,ACD011A,1.0,Acculturation
74127,ACD011A,1.0,Acculturation
74128,ACD011A,1.0,Acculturation
74129,ACD011A,,Acculturation
74130,ACD011A,1.0,Acculturation
74131,ACD011A,,Acculturation
74132,ACD011A,1.0,Acculturation
74133,ACD011A,,Acculturation
74134,ACD011A,,Acculturation
74135,ACD011A,1.0,Acculturation
74136,ACD011A,,Acculturation
74137,ACD011A,,Acculturation
74138,ACD011A,,Acculturation
74139,ACD011A,,Acculturation
74140,ACD011A,,Acculturation
74141,ACD011A,1.0,Acculturation
74142,ACD011A,1.0,Acculturation
74143,ACD011A,1.0,Acculturation
74144,ACD011A,,Acculturation
74145,ACD011A,1.0,Acculturation
74146,ACD011A,1.0,Acculturation
74147,ACD011A,1.0,Acculturation
74148,ACD011A,1.0,Acculturation
74149,ACD011A,,Acculturation
74150,ACD011A,1.0,Acculturation
74151,ACD011A,,Acculturation
74152,ACD011A,1.0,Acculturation
74153,ACD011A,1.0,Acculturation
74154,ACD011A,1.0,Acculturation
74155,ACD011A,,Acculturation
74156,ACD011A,,Acculturation
74157,ACD011A,1.0,Acculturation
74158,ACD011A,1.0,Acculturation
74159,ACD011A,1.0,Acculturation
74160,ACD011A,,Acculturation
74161,ACD011A,1.0,Acculturation
74162,ACD011A,1.0,Acculturation
74163,ACD011A,,Acculturation
74164,ACD011A,,Acculturation
74165,ACD011A,,Acculturation
74166,ACD011A,1.0,Acculturation
74167,ACD011A,,Acculturation
74168,ACD011A,,Acculturation
74169,ACD011A,1.0,Acculturation
74170,ACD011A,1.0,Acculturation
74171,ACD011A,,Acculturation
74172,ACD011A,1.0,Acculturation
74173,ACD011A,,Acculturation
74174,ACD011A,1.0,Acculturation
74175,ACD011A,1.0,Acculturation
74176,ACD011A,,Acculturation
74177,ACD011A,1.0,Acculturation
74178,ACD011A,1.0,Acculturation
74179,ACD011A,1.0,Acculturation
74180,ACD011A,1.0,Acculturation
74181,ACD011A,1.0,Acculturation
74182,ACD011A,,Acculturation
74183,ACD011A,,Acculturation
74184,ACD011A,,Acculturation
74185,ACD011A,1.0,Acculturation
74186,ACD011A,1.0,Acculturation
74187,ACD011A,1.0,Acculturation
74188,ACD011A,1.0,Acculturation
74189,ACD011A,,Acculturation
74190,ACD011A,1.0,Acculturation
74191,ACD011A,1.0,Acculturation
74192,ACD011A,1.0,Acculturation
74193,ACD011A,1.0,Acculturation
74194,ACD011A,1.0,Acculturation
74195,ACD011A,1.0,Acculturation
74196,ACD011A,1.0,Acculturation
74197,ACD011A,1.0,Acculturation
74198,ACD011A,,Acculturation
74199,ACD011A,1.0,Acculturation
74200,ACD011A,1.0,Acculturation
74201,ACD011A,1.0,Acculturation
74202,ACD011A,1.0,Acculturation
74203,ACD011A,1.0,Acculturation
74204,ACD011A,1.0,Acculturation
74205,ACD011A,,Acculturation
74206,ACD011A,1.0,Acculturation
74207,ACD011A,1.0,Acculturation
74208,ACD011A,,Acculturation
74209,ACD011A,1.0,Acculturation
74210,ACD011A,,Acculturation
74211,ACD011A,,Acculturation
74212,ACD011A,,Acculturation
74213,ACD011A,,Acculturation
74214,ACD011A,,Acculturation
74215,ACD011A,,Acculturation
74216,ACD011A,1.0,Acculturation
74217,ACD011A,,Acculturation
74218,ACD011A,1.0,Acculturation
74219,ACD011A,,Acculturation
74220,ACD011A,1.0,Acculturation
74221,ACD011A,1.0,Acculturation
74222,ACD011A,1.0,Acculturation
74223,ACD011A,,Acculturation
74224,ACD011A,1.0,Acculturation
74225,ACD011A,,Acculturation
74226,ACD011A,,Acculturation
74227,ACD011A,1.0,Acculturation
74228,ACD011A,,Acculturation
74229,ACD011A,1.0,Acculturation
74230,ACD011A,,Acculturation
74231,ACD011A,1.0,Acculturation
74232,ACD011A,1.0,Acculturation
74233,ACD011A,,Acculturation
74234,ACD011A,,Acculturation
74235,ACD011A,,Acculturation
74236,ACD011A,,Acculturation
74237,ACD011A,1.0,Acculturation
74238,ACD011A,,Acculturation
74239,ACD011A,1.0,Acculturation
74240,ACD011A,1.0,Acculturation
74241,ACD011A,1.0,Acculturation
74242,ACD011A,1.0,Acculturation
74243,ACD011A,,Acculturation
74244,ACD011A,1.0,Acculturation
74245,ACD011A,,Acculturation
74246,ACD011A,,Acculturation
74247,ACD011A,1.0,Acculturation
74248,ACD011A,1.0,Acculturation
74249,ACD011A,,Acculturation
74250,ACD011A,,Acculturation
74251,ACD011A,1.0,Acculturation
74252,ACD011A,1.0,Acculturation
74253,ACD011A,1.0,Acculturation
74254,ACD011A,1.0,Acculturation
74255,ACD011A,1.0,Acculturation
74256,ACD011A,,Acculturation
74257,ACD011A,,Acculturation
74258,ACD011A,,Acculturation
74259,ACD011A,,Acculturation
74260,ACD011A,1.0,Acculturation
74261,ACD011A,,Acculturation
74262,ACD011A,1.0,Acculturation
74263,ACD011A,1.0,Acculturation
74264,ACD011A,,Acculturation
74265,ACD011A,,Acculturation
74266,ACD011A,,Acculturation
74267,ACD011A,1.0,Acculturation
74268,ACD011A,1.0,Acculturation
74269,ACD011A,,Acculturation
74270,ACD011A,1.0,Acculturation
74271,ACD011A,,Acculturation
74272,ACD011A,,Acculturation
74273,ACD011A,1.0,Acculturation
74274,ACD011A,1.0,Acculturation
74275,ACD011A,1.0,Acculturation
74276,ACD011A,,Acculturation
74277,ACD011A,,Acculturation
74278,ACD011A,,Acculturation
74279,ACD011A,1.0,Acculturation
74280,ACD011A,1.0,Acculturation
74281,ACD011A,1.0,Acculturation
74282,ACD011A,,Acculturation
74283,ACD011A,,Acculturation
74284,ACD011A,1.0,Acculturation
74285,ACD011A,1.0,Acculturation
74286,ACD011A,1.0,Acculturation
74287,ACD011A,1.0,Acculturation
74288,ACD011A,,Acculturation
74289,ACD011A,,Acculturation
74290,ACD011A,1.0,Acculturation
74291,ACD011A,,Acculturation
74292,ACD011A,1.0,Acculturation
74293,ACD011A,1.0,Acculturation
74294,ACD011A,,Acculturation
74295,ACD011A,,Acculturation
74296,ACD011A,1.0,Acculturation
74297,ACD011A,,Acculturation
74298,ACD011A,1.0,Acculturation
74299,ACD011A,,Acculturation
74300,ACD011A,1.0,Acculturation
74301,ACD011A,1.0,Acculturation
74302,ACD011A,,Acculturation
74303,ACD011A,,Acculturation
74304,ACD011A,1.0,Acculturation
74305,ACD011A,1.0,Acculturation
74306,ACD011A,,Acculturation
74307,ACD011A,1.0,Acculturation
74308,ACD011A,1.0,Acculturation
74309,ACD011A,,Acculturation
74310,ACD011A,,Acculturation
74311,ACD011A,,Acculturation
74312,ACD011A,1.0,Acculturation
74313,ACD011A,1.0,Acculturation
74314,ACD011A,,Acculturation
74315,ACD011A,,Acculturation
74316,ACD011A,1.0,Acculturation
74317,ACD011A,1.0,Acculturation
74318,ACD011A,1.0,Acculturation
74319,ACD011A,,Acculturation
74320,ACD011A,,Acculturation
74321,ACD011A,,Acculturation
74322,ACD011A,,Acculturation
74323,ACD011A,1.0,Acculturation
74324,ACD011A,1.0,Acculturation
74325,ACD011A,1.0,Acculturation
74326,ACD011A,1.0,Acculturation
74327,ACD011A,,Acculturation
74328,ACD011A,,Acculturation
74329,ACD011A,,Acculturation
74330,ACD011A,1.0,Acculturation
74331,ACD011A,1.0,Acculturation
74332,ACD011A,1.0,Acculturation
74333,ACD011A,,Acculturation
74334,ACD011A,,Acculturation
74335,ACD011A,,Acculturation
74336,ACD011A,,Acculturation
74337,ACD011A,1.0,Acculturation
74338,ACD011A,1.0,Acculturation
74339,ACD011A,,Acculturation
74340,ACD011A,1.0,Acculturation
74341,ACD011A,,Acculturation
74342,ACD011A,1.0,Acculturation
74343,ACD011A,,Acculturation
74344,ACD011A,1.0,Acculturation
