SEQN,question_code,response,question_type
73716,HOD050,3.0,Housing Characteristics
73717,HOD050,6.0,Housing Characteristics
73718,HOD050,8.0,Housing Characteristics
73719,HOD050,4.0,Housing Characteristics
73720,HOD050,7.0,Housing Characteristics
73721,HOD050,4.0,Housing Characteristics
73722,HOD050,6.0,Housing Characteristics
73723,HOD050,6.0,Housing Characteristics
73724,HOD050,,Housing Characteristics
73725,HOD050,6.0,Housing Characteristics
73726,HOD050,7.0,Housing Characteristics
73727,HOD050,6.0,Housing Characteristics
73728,HOD050,13.0,Housing Characteristics
73729,HOD050,8.0,Housing Characteristics
73730,HOD050,6.0,Housing Characteristics
73731,HOD050,3.0,Housing Characteristics
73732,HOD050,5.0,Housing Characteristics
73733,HOD050,4.0,Housing Characteristics
73734,HOD050,2.0,Housing Characteristics
73735,HOD050,5.0,Housing Characteristics
73736,HOD050,4.0,Housing Characteristics
73737,HOD050,6.0,Housing Characteristics
73738,HOD050,9.0,Housing Characteristics
73739,HOD050,6.0,Housing Characteristics
73740,HOD050,4.0,Housing Characteristics
73741,HOD050,4.0,Housing Characteristics
73742,HOD050,6.0,Housing Characteristics
73743,HOD050,4.0,Housing Characteristics
73744,HOD050,6.0,Housing Characteristics
73745,HOD050,6.0,Housing Characteristics
73746,HOD050,4.0,Housing Characteristics
73747,HOD050,5.0,Housing Characteristics
73748,HOD050,5.0,Housing Characteristics
73749,HOD050,777.0,Housing Characteristics
73750,HOD050,5.0,Housing Characteristics
73751,HOD050,6.0,Housing Characteristics
73752,HOD050,5.0,Housing Characteristics
73753,HOD050,7.0,Housing Characteristics
73754,HOD050,6.0,Housing Characteristics
73755,HOD050,4.0,Housing Characteristics
73756,HOD050,6.0,Housing Characteristics
73757,HOD050,3.0,Housing Characteristics
73758,HOD050,13.0,Housing Characteristics
73759,HOD050,5.0,Housing Characteristics
73760,HOD050,5.0,Housing Characteristics
73761,HOD050,6.0,Housing Characteristics
73762,HOD050,6.0,Housing Characteristics
73763,HOD050,5.0,Housing Characteristics
73764,HOD050,6.0,Housing Characteristics
73765,HOD050,5.0,Housing Characteristics
73766,HOD050,4.0,Housing Characteristics
73767,HOD050,5.0,Housing Characteristics
73768,HOD050,9.0,Housing Characteristics
73769,HOD050,2.0,Housing Characteristics
73770,HOD050,8.0,Housing Characteristics
73771,HOD050,6.0,Housing Characteristics
73772,HOD050,5.0,Housing Characteristics
73773,HOD050,8.0,Housing Characteristics
73774,HOD050,5.0,Housing Characteristics
73775,HOD050,6.0,Housing Characteristics
73776,HOD050,5.0,Housing Characteristics
73777,HOD050,5.0,Housing Characteristics
73778,HOD050,1.0,Housing Characteristics
73779,HOD050,3.0,Housing Characteristics
73780,HOD050,7.0,Housing Characteristics
73781,HOD050,6.0,Housing Characteristics
73782,HOD050,4.0,Housing Characteristics
73783,HOD050,8.0,Housing Characteristics
73784,HOD050,11.0,Housing Characteristics
73785,HOD050,10.0,Housing Characteristics
73786,HOD050,5.0,Housing Characteristics
73787,HOD050,12.0,Housing Characteristics
73788,HOD050,5.0,Housing Characteristics
73789,HOD050,4.0,Housing Characteristics
73790,HOD050,10.0,Housing Characteristics
73791,HOD050,8.0,Housing Characteristics
73792,HOD050,9.0,Housing Characteristics
73793,HOD050,9.0,Housing Characteristics
73794,HOD050,5.0,Housing Characteristics
73795,HOD050,4.0,Housing Characteristics
73796,HOD050,5.0,Housing Characteristics
73797,HOD050,777.0,Housing Characteristics
73798,HOD050,5.0,Housing Characteristics
73799,HOD050,5.0,Housing Characteristics
73800,HOD050,1.0,Housing Characteristics
73801,HOD050,8.0,Housing Characteristics
73802,HOD050,1.0,Housing Characteristics
73803,HOD050,6.0,Housing Characteristics
73804,HOD050,7.0,Housing Characteristics
73805,HOD050,4.0,Housing Characteristics
73806,HOD050,4.0,Housing Characteristics
73807,HOD050,12.0,Housing Characteristics
73808,HOD050,6.0,Housing Characteristics
73809,HOD050,5.0,Housing Characteristics
73810,HOD050,9.0,Housing Characteristics
73811,HOD050,13.0,Housing Characteristics
73812,HOD050,7.0,Housing Characteristics
73813,HOD050,6.0,Housing Characteristics
73814,HOD050,3.0,Housing Characteristics
73815,HOD050,8.0,Housing Characteristics
73816,HOD050,6.0,Housing Characteristics
73817,HOD050,4.0,Housing Characteristics
73818,HOD050,7.0,Housing Characteristics
73819,HOD050,4.0,Housing Characteristics
73820,HOD050,10.0,Housing Characteristics
73821,HOD050,8.0,Housing Characteristics
73822,HOD050,5.0,Housing Characteristics
73823,HOD050,3.0,Housing Characteristics
73824,HOD050,6.0,Housing Characteristics
73825,HOD050,7.0,Housing Characteristics
73826,HOD050,4.0,Housing Characteristics
73827,HOD050,5.0,Housing Characteristics
73828,HOD050,4.0,Housing Characteristics
73829,HOD050,6.0,Housing Characteristics
73830,HOD050,8.0,Housing Characteristics
73831,HOD050,5.0,Housing Characteristics
73832,HOD050,7.0,Housing Characteristics
73833,HOD050,5.0,Housing Characteristics
73834,HOD050,,Housing Characteristics
73835,HOD050,7.0,Housing Characteristics
73836,HOD050,6.0,Housing Characteristics
73837,HOD050,5.0,Housing Characteristics
73838,HOD050,5.0,Housing Characteristics
73839,HOD050,5.0,Housing Characteristics
73840,HOD050,5.0,Housing Characteristics
73841,HOD050,4.0,Housing Characteristics
73842,HOD050,3.0,Housing Characteristics
73843,HOD050,8.0,Housing Characteristics
73844,HOD050,6.0,Housing Characteristics
73845,HOD050,6.0,Housing Characteristics
73846,HOD050,3.0,Housing Characteristics
73847,HOD050,8.0,Housing Characteristics
73848,HOD050,4.0,Housing Characteristics
73849,HOD050,10.0,Housing Characteristics
73850,HOD050,5.0,Housing Characteristics
73851,HOD050,6.0,Housing Characteristics
73852,HOD050,8.0,Housing Characteristics
73853,HOD050,8.0,Housing Characteristics
73854,HOD050,7.0,Housing Characteristics
73855,HOD050,5.0,Housing Characteristics
73856,HOD050,8.0,Housing Characteristics
73857,HOD050,6.0,Housing Characteristics
73858,HOD050,2.0,Housing Characteristics
73859,HOD050,4.0,Housing Characteristics
73860,HOD050,2.0,Housing Characteristics
73861,HOD050,9.0,Housing Characteristics
73862,HOD050,5.0,Housing Characteristics
73863,HOD050,5.0,Housing Characteristics
73864,HOD050,7.0,Housing Characteristics
73865,HOD050,5.0,Housing Characteristics
73866,HOD050,8.0,Housing Characteristics
73867,HOD050,5.0,Housing Characteristics
73868,HOD050,7.0,Housing Characteristics
73869,HOD050,4.0,Housing Characteristics
73870,HOD050,6.0,Housing Characteristics
73871,HOD050,8.0,Housing Characteristics
73872,HOD050,6.0,Housing Characteristics
73873,HOD050,8.0,Housing Characteristics
73874,HOD050,5.0,Housing Characteristics
73875,HOD050,7.0,Housing Characteristics
73876,HOD050,13.0,Housing Characteristics
73877,HOD050,7.0,Housing Characteristics
73878,HOD050,7.0,Housing Characteristics
73879,HOD050,6.0,Housing Characteristics
73880,HOD050,6.0,Housing Characteristics
73881,HOD050,3.0,Housing Characteristics
73882,HOD050,7.0,Housing Characteristics
73883,HOD050,4.0,Housing Characteristics
73884,HOD050,6.0,Housing Characteristics
73885,HOD050,9.0,Housing Characteristics
73886,HOD050,2.0,Housing Characteristics
73887,HOD050,6.0,Housing Characteristics
73888,HOD050,7.0,Housing Characteristics
73889,HOD050,5.0,Housing Characteristics
73890,HOD050,5.0,Housing Characteristics
73891,HOD050,5.0,Housing Characteristics
73892,HOD050,13.0,Housing Characteristics
73893,HOD050,5.0,Housing Characteristics
73894,HOD050,8.0,Housing Characteristics
73895,HOD050,5.0,Housing Characteristics
73896,HOD050,5.0,Housing Characteristics
73897,HOD050,4.0,Housing Characteristics
73898,HOD050,6.0,Housing Characteristics
73899,HOD050,9.0,Housing Characteristics
73900,HOD050,7.0,Housing Characteristics
73901,HOD050,4.0,Housing Characteristics
73902,HOD050,3.0,Housing Characteristics
73903,HOD050,4.0,Housing Characteristics
73904,HOD050,4.0,Housing Characteristics
73905,HOD050,3.0,Housing Characteristics
73906,HOD050,3.0,Housing Characteristics
73907,HOD050,2.0,Housing Characteristics
73908,HOD050,7.0,Housing Characteristics
73909,HOD050,4.0,Housing Characteristics
73910,HOD050,9.0,Housing Characteristics
73911,HOD050,6.0,Housing Characteristics
73912,HOD050,2.0,Housing Characteristics
73913,HOD050,6.0,Housing Characteristics
73914,HOD050,2.0,Housing Characteristics
73915,HOD050,9.0,Housing Characteristics
73916,HOD050,5.0,Housing Characteristics
73917,HOD050,11.0,Housing Characteristics
73918,HOD050,2.0,Housing Characteristics
73919,HOD050,5.0,Housing Characteristics
73920,HOD050,4.0,Housing Characteristics
73921,HOD050,3.0,Housing Characteristics
73922,HOD050,5.0,Housing Characteristics
73923,HOD050,8.0,Housing Characteristics
73924,HOD050,6.0,Housing Characteristics
73925,HOD050,3.0,Housing Characteristics
73926,HOD050,4.0,Housing Characteristics
73927,HOD050,7.0,Housing Characteristics
73928,HOD050,6.0,Housing Characteristics
73929,HOD050,4.0,Housing Characteristics
73930,HOD050,5.0,Housing Characteristics
73931,HOD050,4.0,Housing Characteristics
73932,HOD050,6.0,Housing Characteristics
73933,HOD050,7.0,Housing Characteristics
73934,HOD050,7.0,Housing Characteristics
73935,HOD050,12.0,Housing Characteristics
73936,HOD050,7.0,Housing Characteristics
73937,HOD050,3.0,Housing Characteristics
73938,HOD050,10.0,Housing Characteristics
73939,HOD050,6.0,Housing Characteristics
73940,HOD050,5.0,Housing Characteristics
73941,HOD050,4.0,Housing Characteristics
73942,HOD050,,Housing Characteristics
73943,HOD050,6.0,Housing Characteristics
73944,HOD050,8.0,Housing Characteristics
73945,HOD050,5.0,Housing Characteristics
73946,HOD050,6.0,Housing Characteristics
73947,HOD050,5.0,Housing Characteristics
73948,HOD050,5.0,Housing Characteristics
73949,HOD050,6.0,Housing Characteristics
73950,HOD050,8.0,Housing Characteristics
73951,HOD050,4.0,Housing Characteristics
73952,HOD050,4.0,Housing Characteristics
73953,HOD050,9.0,Housing Characteristics
73954,HOD050,6.0,Housing Characteristics
73955,HOD050,7.0,Housing Characteristics
73956,HOD050,9.0,Housing Characteristics
73957,HOD050,6.0,Housing Characteristics
73958,HOD050,4.0,Housing Characteristics
73959,HOD050,6.0,Housing Characteristics
73960,HOD050,7.0,Housing Characteristics
73961,HOD050,5.0,Housing Characteristics
73962,HOD050,6.0,Housing Characteristics
73963,HOD050,4.0,Housing Characteristics
73964,HOD050,3.0,Housing Characteristics
73965,HOD050,4.0,Housing Characteristics
73966,HOD050,5.0,Housing Characteristics
73967,HOD050,6.0,Housing Characteristics
73968,HOD050,6.0,Housing Characteristics
73969,HOD050,8.0,Housing Characteristics
73970,HOD050,2.0,Housing Characteristics
73971,HOD050,9.0,Housing Characteristics
73972,HOD050,4.0,Housing Characteristics
73973,HOD050,5.0,Housing Characteristics
73974,HOD050,9.0,Housing Characteristics
73975,HOD050,4.0,Housing Characteristics
73976,HOD050,11.0,Housing Characteristics
73977,HOD050,7.0,Housing Characteristics
73978,HOD050,6.0,Housing Characteristics
73979,HOD050,12.0,Housing Characteristics
73980,HOD050,5.0,Housing Characteristics
73981,HOD050,6.0,Housing Characteristics
73982,HOD050,5.0,Housing Characteristics
73983,HOD050,1.0,Housing Characteristics
73984,HOD050,4.0,Housing Characteristics
73985,HOD050,4.0,Housing Characteristics
73986,HOD050,7.0,Housing Characteristics
73987,HOD050,7.0,Housing Characteristics
73988,HOD050,8.0,Housing Characteristics
73989,HOD050,7.0,Housing Characteristics
73990,HOD050,8.0,Housing Characteristics
73991,HOD050,5.0,Housing Characteristics
73992,HOD050,3.0,Housing Characteristics
73993,HOD050,8.0,Housing Characteristics
73994,HOD050,10.0,Housing Characteristics
73995,HOD050,2.0,Housing Characteristics
73996,HOD050,5.0,Housing Characteristics
73997,HOD050,7.0,Housing Characteristics
73998,HOD050,5.0,Housing Characteristics
73999,HOD050,13.0,Housing Characteristics
74000,HOD050,9.0,Housing Characteristics
74001,HOD050,5.0,Housing Characteristics
74002,HOD050,10.0,Housing Characteristics
74003,HOD050,7.0,Housing Characteristics
74004,HOD050,5.0,Housing Characteristics
74005,HOD050,3.0,Housing Characteristics
74006,HOD050,4.0,Housing Characteristics
74007,HOD050,8.0,Housing Characteristics
74008,HOD050,6.0,Housing Characteristics
74009,HOD050,8.0,Housing Characteristics
74010,HOD050,3.0,Housing Characteristics
74011,HOD050,13.0,Housing Characteristics
74012,HOD050,5.0,Housing Characteristics
74013,HOD050,7.0,Housing Characteristics
74014,HOD050,5.0,Housing Characteristics
74015,HOD050,5.0,Housing Characteristics
74016,HOD050,6.0,Housing Characteristics
74017,HOD050,7.0,Housing Characteristics
74018,HOD050,4.0,Housing Characteristics
74019,HOD050,7.0,Housing Characteristics
74020,HOD050,12.0,Housing Characteristics
74021,HOD050,6.0,Housing Characteristics
74022,HOD050,4.0,Housing Characteristics
74023,HOD050,6.0,Housing Characteristics
74024,HOD050,4.0,Housing Characteristics
74025,HOD050,6.0,Housing Characteristics
74026,HOD050,4.0,Housing Characteristics
74027,HOD050,9.0,Housing Characteristics
74028,HOD050,5.0,Housing Characteristics
74029,HOD050,3.0,Housing Characteristics
74030,HOD050,6.0,Housing Characteristics
74031,HOD050,4.0,Housing Characteristics
74032,HOD050,10.0,Housing Characteristics
74033,HOD050,6.0,Housing Characteristics
74034,HOD050,7.0,Housing Characteristics
74035,HOD050,4.0,Housing Characteristics
74036,HOD050,7.0,Housing Characteristics
74037,HOD050,3.0,Housing Characteristics
74038,HOD050,3.0,Housing Characteristics
74039,HOD050,4.0,Housing Characteristics
74040,HOD050,5.0,Housing Characteristics
74041,HOD050,,Housing Characteristics
74042,HOD050,4.0,Housing Characteristics
74043,HOD050,4.0,Housing Characteristics
74044,HOD050,3.0,Housing Characteristics
74045,HOD050,6.0,Housing Characteristics
74046,HOD050,7.0,Housing Characteristics
74047,HOD050,5.0,Housing Characteristics
74048,HOD050,7.0,Housing Characteristics
74049,HOD050,4.0,Housing Characteristics
74050,HOD050,12.0,Housing Characteristics
74051,HOD050,6.0,Housing Characteristics
74052,HOD050,4.0,Housing Characteristics
74053,HOD050,7.0,Housing Characteristics
74054,HOD050,6.0,Housing Characteristics
74055,HOD050,7.0,Housing Characteristics
74056,HOD050,4.0,Housing Characteristics
74057,HOD050,5.0,Housing Characteristics
74058,HOD050,9.0,Housing Characteristics
74059,HOD050,7.0,Housing Characteristics
74060,HOD050,8.0,Housing Characteristics
74061,HOD050,6.0,Housing Characteristics
74062,HOD050,6.0,Housing Characteristics
74063,HOD050,6.0,Housing Characteristics
74064,HOD050,2.0,Housing Characteristics
74065,HOD050,6.0,Housing Characteristics
74066,HOD050,5.0,Housing Characteristics
74067,HOD050,12.0,Housing Characteristics
74068,HOD050,5.0,Housing Characteristics
74069,HOD050,5.0,Housing Characteristics
74070,HOD050,11.0,Housing Characteristics
74071,HOD050,8.0,Housing Characteristics
74072,HOD050,1.0,Housing Characteristics
74073,HOD050,4.0,Housing Characteristics
74074,HOD050,5.0,Housing Characteristics
74075,HOD050,2.0,Housing Characteristics
74076,HOD050,7.0,Housing Characteristics
74077,HOD050,5.0,Housing Characteristics
74078,HOD050,7.0,Housing Characteristics
74079,HOD050,4.0,Housing Characteristics
74080,HOD050,9.0,Housing Characteristics
74081,HOD050,7.0,Housing Characteristics
74082,HOD050,4.0,Housing Characteristics
74083,HOD050,3.0,Housing Characteristics
74084,HOD050,6.0,Housing Characteristics
74085,HOD050,5.0,Housing Characteristics
74086,HOD050,10.0,Housing Characteristics
74087,HOD050,3.0,Housing Characteristics
74088,HOD050,5.0,Housing Characteristics
74089,HOD050,5.0,Housing Characteristics
74090,HOD050,5.0,Housing Characteristics
74091,HOD050,9.0,Housing Characteristics
74092,HOD050,9.0,Housing Characteristics
74093,HOD050,3.0,Housing Characteristics
74094,HOD050,5.0,Housing Characteristics
74095,HOD050,6.0,Housing Characteristics
74096,HOD050,5.0,Housing Characteristics
74097,HOD050,9.0,Housing Characteristics
74098,HOD050,7.0,Housing Characteristics
74099,HOD050,7.0,Housing Characteristics
74100,HOD050,4.0,Housing Characteristics
74101,HOD050,5.0,Housing Characteristics
74102,HOD050,8.0,Housing Characteristics
74103,HOD050,7.0,Housing Characteristics
74104,HOD050,8.0,Housing Characteristics
74105,HOD050,5.0,Housing Characteristics
74106,HOD050,7.0,Housing Characteristics
74107,HOD050,6.0,Housing Characteristics
74108,HOD050,5.0,Housing Characteristics
74109,HOD050,8.0,Housing Characteristics
74110,HOD050,5.0,Housing Characteristics
74111,HOD050,5.0,Housing Characteristics
74112,HOD050,8.0,Housing Characteristics
74113,HOD050,6.0,Housing Characteristics
74114,HOD050,6.0,Housing Characteristics
74115,HOD050,4.0,Housing Characteristics
74116,HOD050,7.0,Housing Characteristics
74117,HOD050,4.0,Housing Characteristics
74118,HOD050,4.0,Housing Characteristics
74119,HOD050,4.0,Housing Characteristics
74120,HOD050,8.0,Housing Characteristics
74121,HOD050,12.0,Housing Characteristics
74122,HOD050,5.0,Housing Characteristics
74123,HOD050,4.0,Housing Characteristics
74124,HOD050,4.0,Housing Characteristics
74125,HOD050,6.0,Housing Characteristics
74126,HOD050,3.0,Housing Characteristics
74127,HOD050,8.0,Housing Characteristics
74128,HOD050,7.0,Housing Characteristics
74129,HOD050,7.0,Housing Characteristics
74130,HOD050,5.0,Housing Characteristics
74131,HOD050,4.0,Housing Characteristics
74132,HOD050,5.0,Housing Characteristics
74133,HOD050,5.0,Housing Characteristics
74134,HOD050,2.0,Housing Characteristics
74135,HOD050,6.0,Housing Characteristics
74136,HOD050,5.0,Housing Characteristics
74137,HOD050,7.0,Housing Characteristics
74138,HOD050,5.0,Housing Characteristics
74139,HOD050,4.0,Housing Characteristics
74140,HOD050,3.0,Housing Characteristics
74141,HOD050,7.0,Housing Characteristics
74142,HOD050,5.0,Housing Characteristics
74143,HOD050,9.0,Housing Characteristics
74144,HOD050,4.0,Housing Characteristics
74145,HOD050,3.0,Housing Characteristics
74146,HOD050,4.0,Housing Characteristics
74147,HOD050,7.0,Housing Characteristics
74148,HOD050,5.0,Housing Characteristics
74149,HOD050,5.0,Housing Characteristics
74150,HOD050,9.0,Housing Characteristics
74151,HOD050,5.0,Housing Characteristics
74152,HOD050,4.0,Housing Characteristics
74153,HOD050,5.0,Housing Characteristics
74154,HOD050,5.0,Housing Characteristics
74155,HOD050,7.0,Housing Characteristics
74156,HOD050,6.0,Housing Characteristics
74157,HOD050,9.0,Housing Characteristics
74158,HOD050,4.0,Housing Characteristics
74159,HOD050,6.0,Housing Characteristics
74160,HOD050,6.0,Housing Characteristics
74161,HOD050,8.0,Housing Characteristics
74162,HOD050,,Housing Characteristics
74163,HOD050,3.0,Housing Characteristics
74164,HOD050,6.0,Housing Characteristics
74165,HOD050,7.0,Housing Characteristics
74166,HOD050,11.0,Housing Characteristics
74167,HOD050,8.0,Housing Characteristics
74168,HOD050,4.0,Housing Characteristics
74169,HOD050,5.0,Housing Characteristics
74170,HOD050,7.0,Housing Characteristics
74171,HOD050,6.0,Housing Characteristics
74172,HOD050,5.0,Housing Characteristics
74173,HOD050,5.0,Housing Characteristics
74174,HOD050,9.0,Housing Characteristics
74175,HOD050,6.0,Housing Characteristics
74176,HOD050,4.0,Housing Characteristics
74177,HOD050,8.0,Housing Characteristics
74178,HOD050,8.0,Housing Characteristics
74179,HOD050,11.0,Housing Characteristics
74180,HOD050,10.0,Housing Characteristics
74181,HOD050,6.0,Housing Characteristics
74182,HOD050,6.0,Housing Characteristics
74183,HOD050,12.0,Housing Characteristics
74184,HOD050,6.0,Housing Characteristics
74185,HOD050,11.0,Housing Characteristics
74186,HOD050,6.0,Housing Characteristics
74187,HOD050,6.0,Housing Characteristics
74188,HOD050,4.0,Housing Characteristics
74189,HOD050,3.0,Housing Characteristics
74190,HOD050,7.0,Housing Characteristics
74191,HOD050,4.0,Housing Characteristics
74192,HOD050,6.0,Housing Characteristics
74193,HOD050,1.0,Housing Characteristics
74194,HOD050,4.0,Housing Characteristics
74195,HOD050,3.0,Housing Characteristics
74196,HOD050,10.0,Housing Characteristics
74197,HOD050,6.0,Housing Characteristics
74198,HOD050,4.0,Housing Characteristics
74199,HOD050,3.0,Housing Characteristics
74200,HOD050,7.0,Housing Characteristics
74201,HOD050,4.0,Housing Characteristics
74202,HOD050,7.0,Housing Characteristics
74203,HOD050,3.0,Housing Characteristics
74204,HOD050,5.0,Housing Characteristics
74205,HOD050,9.0,Housing Characteristics
74206,HOD050,10.0,Housing Characteristics
74207,HOD050,8.0,Housing Characteristics
74208,HOD050,6.0,Housing Characteristics
74209,HOD050,6.0,Housing Characteristics
74210,HOD050,4.0,Housing Characteristics
74211,HOD050,6.0,Housing Characteristics
74212,HOD050,5.0,Housing Characteristics
74213,HOD050,5.0,Housing Characteristics
74214,HOD050,12.0,Housing Characteristics
74215,HOD050,7.0,Housing Characteristics
74216,HOD050,5.0,Housing Characteristics
74217,HOD050,4.0,Housing Characteristics
74218,HOD050,8.0,Housing Characteristics
74219,HOD050,6.0,Housing Characteristics
74220,HOD050,5.0,Housing Characteristics
74221,HOD050,9.0,Housing Characteristics
74222,HOD050,6.0,Housing Characteristics
